Unnamed: 0,condition,price,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
5647,good,46000,9,Svachyan str,4,Yerevan,86,http://www.myrealty.am/en/item/29738/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,3,2.8
5965,newly repaired,160000,4,Hanrapetutyan St,3,Yerevan,94,http://www.myrealty.am/en/item/33005/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
4308,newly repaired,57000,14,Davtashen 2 district,4,Yerevan,104,http://www.myrealty.am/en/item/22886/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,panel,8,2.8
6467,newly repaired,45000,12,Zavaryan St,2,Yerevan,43,http://www.myrealty.am/en/item/24230/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,8,2.8
358,zero condition,45000,7,Saryan St,1,Yerevan,48,http://www.myrealty.am/en/item/35772/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3
5884,good,145000,14,Argishti St,3,Yerevan,112,http://www.myrealty.am/en/item/16739/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,2.8
1800,newly repaired,125000,12,Mikoyan St,2,Yerevan,98,http://www.myrealty.am/en/item/30891/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,stone,10,2.8
768,newly repaired,330000,5,Moskovyan St,3,Yerevan,110,http://www.myrealty.am/en/item/23891/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
4307,newly repaired,57000,7,Norashen district,3,Yerevan,87,http://www.myrealty.am/en/item/20397/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,3
5210,newly repaired,119000,16,Kievyan St,3,Yerevan,100,http://www.myrealty.am/en/item/35181/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,3
6718,newly repaired,200000,5,Nalbandyan St,4,Yerevan,135,http://www.myrealty.am/en/item/36221/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
2262,newly repaired,54000,5,NarDos St,3,Yerevan,74,http://www.myrealty.am/en/item/22783/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
5034,newly repaired,66000,5,Hr.Kochar St,3,Yerevan,80,http://www.myrealty.am/en/item/25248/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
731,newly repaired,37000,12,Gayi Ave,2,Yerevan,62,http://www.myrealty.am/en/item/16762/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,12,2.8
1687,zero condition,44800,9,Z.Andranik St,4,Yerevan,86,http://www.myrealty.am/en/item/23043/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
6723,newly repaired,200000,8,Teryan St,3,Yerevan,136,http://www.myrealty.am/en/item/34206/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3
2639,newly repaired,95000,5,Komitas Ave,3,Yerevan,76,http://www.myrealty.am/en/item/12153/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
1825,good,125000,5,Saryan St,4,Yerevan,100,http://www.myrealty.am/en/item/3141/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,2.8
5197,newly repaired,280000,17,Aram St,3,Yerevan,130,http://www.myrealty.am/en/item/2293/Apartment-for-sale-in-Yerevan,2,monolit,12,3
6608,newly repaired,120000,14,Argishti St,3,Yerevan,103,http://www.myrealty.am/en/item/27068/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3
6312,good,65000,5,Gyulbenkyan St,2,Yerevan,55,http://www.myrealty.am/en/item/14141/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
5499,newly repaired,43000,7,Norashen district,2,Yerevan,66,http://www.myrealty.am/en/item/33219/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,2.8
6290,newly repaired,167000,11,Koghbatsi St,2,Yerevan,60,http://www.myrealty.am/en/item/29018/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,2.8
6165,good,93000,5,Arshakunyats Ave,4,Yerevan,110,http://www.myrealty.am/en/item/2396/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
6093,newly repaired,225000,10,Charents St,4,Yerevan,124,http://www.myrealty.am/en/item/20570/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3
674,good,33000,3,Tigran Mets Ave 2 alley,2,Yerevan,60,http://www.myrealty.am/en/item/18552/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
1144,good,38000,9,H. Avetisyan St,3,Yerevan,79,http://www.myrealty.am/en/item/19326/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,4,2.8
5029,newly repaired,63000,5,Griboedov St,2,Yerevan,66,http://www.myrealty.am/en/item/30868/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
5962,newly repaired,50000,9,Isahakyan district,3,Yerevan,82,http://www.myrealty.am/en/item/28961/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,5,3
6265,zero condition,160000,15,Aram St,3,Yerevan,133,http://www.myrealty.am/en/item/36401/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,12,2.8
1934,good,115000,17,Rostom St,3,Yerevan,130,http://www.myrealty.am/en/item/36388/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
4831,newly repaired,50000,9,D. Demirchyan St,1,Yerevan,46,http://www.myrealty.am/en/item/28760/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
5539,newly repaired,105000,10,Tumanyan St,2,Yerevan,45,http://www.myrealty.am/en/item/34356/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
2238,newly repaired,96000,22,Tsitsernakaberd Highway,3,Yerevan,80,http://www.myrealty.am/en/item/11698/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,16,3
6314,newly repaired,200000,5,Komitas Ave,4,Yerevan,110,http://www.myrealty.am/en/item/14082/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,4,3.2
4204,newly repaired,60000,9,M.Khorenatsi St,2,Yerevan,72,http://www.myrealty.am/en/item/28108/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
3553,good,77000,6,Adonts St,3,Yerevan,99,http://www.myrealty.am/en/item/34305/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
6079,newly repaired,69000,9,Frunze St,4,Yerevan,98,http://www.myrealty.am/en/item/31593/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,6,2.8
3143,newly repaired,225000,4,Pushkin St,3,Yerevan,120,http://www.myrealty.am/en/item/27763/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.2
4399,newly repaired,300000,13,Mashtots Ave,4,Yerevan,118,http://www.myrealty.am/en/item/34637/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,13,3.2
4448,good,50000,5,Tigran Mets (Erebuni),3,Yerevan,80,http://www.myrealty.am/en/item/36283/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,3,2.6
3160,newly repaired,300000,16,Aram St,4,Yerevan,136,http://www.myrealty.am/en/item/36102/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3
3134,zero condition,140000,16,Gyulbenkyan St,4,Yerevan,116,http://www.myrealty.am/en/item/32160/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,13,3
1871,newly repaired,50000,14,Tigran Mets Ave,1,Yerevan,43,http://www.myrealty.am/en/item/19194/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
4312,newly repaired,57000,5,Arshakunyats Ave,2,Yerevan,82,http://www.myrealty.am/en/item/15897/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,2,3.2
4829,newly repaired,109000,14,N. Zaryan St,2,Yerevan,68,http://www.myrealty.am/en/item/32696/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,3
847,newly repaired,40000,9,Davtashen 1 district,2,Yerevan,67,http://www.myrealty.am/en/item/30296/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,1,2.8
5934,good,60000,16,V.Vagharshyan St,3,Yerevan,81,http://www.myrealty.am/en/item/33903/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
6676,newly repaired,38000,5,Leningradyan St,2,Yerevan,68,http://www.myrealty.am/en/item/33116/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,2,stone,4,2.8
3413,newly repaired,70000,6,Arshakunyats Ave,3,Yerevan,110,http://www.myrealty.am/en/item/22794/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,2,2.6
1853,newly repaired,120000,9,Tumanyan St,3,Yerevan,64,http://www.myrealty.am/en/item/37177/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
584,newly repaired,65000,5,A. Khachatrian St,3,Yerevan,80,http://www.myrealty.am/en/item/35238/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
1970,newly repaired,65000,7,Kalents St,2,Yerevan,47,http://www.myrealty.am/en/item/29113/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,7,2.8
828,newly repaired,35800,3,Garegin Nzhdeh Ave,2,Yerevan,50,http://www.myrealty.am/en/item/23678/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,1,3.2
1592,zero condition,128000,21,Sayat Nova Ave,2,Yerevan,86,http://www.myrealty.am/en/item/33004/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,14,2.8
3140,newly repaired,45000,5,Kievyan St,1,Yerevan,41,http://www.myrealty.am/en/item/33691/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
246,newly repaired,42000,9,Azatamartikner St,2,Yerevan,65,http://www.myrealty.am/en/item/1183/apartment-for-sale-in-Yerevan,1,panel,8,2.8
4971,newly repaired,53000,5,Arshakunyats Ave,3,Yerevan,55,http://www.myrealty.am/en/item/28177/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,2,2.8
4444,zero condition,30600,14,Z.Andranik St,2,Yerevan,62,http://www.myrealty.am/en/item/36795/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
3738,newly repaired,66000,16,M.Khorenatsi St,3,Yerevan,75,http://www.myrealty.am/en/item/20086/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
1928,newly repaired,115000,18,Keri St,3,Yerevan,103,http://www.myrealty.am/en/item/7529/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,11,3
5012,zero condition,52000,17,Komitas Ave,2,Yerevan,65,http://www.myrealty.am/en/item/33472/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3.2
2052,newly repaired,105000,10,Tsarav Aghbyur St,3,Yerevan,95,http://www.myrealty.am/en/item/14883/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3
4564,newly repaired,220000,5,Mashtots Ave,4,Yerevan,124,http://www.myrealty.am/en/item/27685/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
4267,newly repaired,57500,9,Tumanyan district,2,Yerevan,68,http://www.myrealty.am/en/item/36105/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
3260,newly repaired,75000,5,D. Demirchyan St,2,Yerevan,73,http://www.myrealty.am/en/item/28198/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
4973,newly repaired,50000,3,Avan-Arinj 1 micro,3,Yerevan,75,http://www.myrealty.am/en/item/28523/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,stone,2,2.8
5002,newly repaired,76000,5,Pushkin St,3,Yerevan,105,http://www.myrealty.am/en/item/27109/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.8
2138,newly repaired,115000,5,Verin Antarayin,2,Yerevan,75,http://www.myrealty.am/en/item/35627/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3
3043,good,65000,3,Khanjyan St,3,Yerevan,75,http://www.myrealty.am/en/item/35155/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
3336,newly repaired,72000,11,Teryan St,1,Yerevan,42,http://www.myrealty.am/en/item/14629/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
2821,newly repaired,80000,19,Sasna tsrer St,3,Yerevan,65,http://www.myrealty.am/en/item/35146/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,11,3
3639,newly repaired,67000,5,Gyulbenkyan St,3,Yerevan,62,http://www.myrealty.am/en/item/32690/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
5521,good,60000,5,Moldovakan St,4,Yerevan,105,http://www.myrealty.am/en/item/35754/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,2.8
5093,newly repaired,41000,12,Gayi Ave,3,Yerevan,62,http://www.myrealty.am/en/item/25608/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,11,2.8
455,newly repaired,53000,5,V.Vagharshyan St,2,Yerevan,58,http://www.myrealty.am/en/item/35525/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2351,newly repaired,104000,4,N. Zaryan St,3,Yerevan,90,http://www.myrealty.am/en/item/1068/apartment-for-sale-in-Yerevan,1,stone,4,3
2009,good,110000,5,Hanrapetutyan St,2,Yerevan,136,http://www.myrealty.am/en/item/18595/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
6576,good,115000,1,Babayan St,3,Yerevan,85,http://www.myrealty.am/en/item/27863/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.2
4409,newly repaired,44000,5,Moldovakan St,2,Yerevan,51,http://www.myrealty.am/en/item/2197/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,3,2.8
5574,good,42000,9,Gayi Ave,3,Yerevan,76,http://www.myrealty.am/en/item/3644/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.8
6311,newly repaired,215000,17,Sayat Nova Ave,4,Yerevan,120,http://www.myrealty.am/en/item/18676/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,16,3
1014,zero condition,73000,5,Paronyan St,3,Yerevan,82,http://www.myrealty.am/en/item/33236/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.8
622,good,36000,5,Nizami St,2,Yerevan,68,http://www.myrealty.am/en/item/23675/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
1668,good,47000,9,Davtashen 2 district,3,Yerevan,72,http://www.myrealty.am/en/item/36681/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,5,2.8
6668,good,38000,14,Z.Andranik St,3,Yerevan,93,http://www.myrealty.am/en/item/35796/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
3378,newly repaired,225000,14,Aram St,4,Yerevan,120,http://www.myrealty.am/en/item/20995/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3
5025,zero condition,60000,21,Mamikoniants St,2,Yerevan,75,http://www.myrealty.am/en/item/27193/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,16,3.2
2466,good,91800,12,Sayat Nova Ave,2,Yerevan,65,http://www.myrealty.am/en/item/23742/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
4036,newly repaired,90000,14,Argishti St,3,Yerevan,86,http://www.myrealty.am/en/item/5937/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,9,2.8
387,newly repaired,99000,5,Komitas Ave,3,Yerevan,95,http://www.myrealty.am/en/item/36122/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1862,newly repaired,50000,9,Tserenc St,3,Yerevan,92,http://www.myrealty.am/en/item/22641/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,6,2.8
4822,newly repaired,109000,9,Ler. Kamsar St,3,Yerevan,92,http://www.myrealty.am/en/item/22724/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3
2805,newly repaired,105000,9,Hambardzumyan St,3,Yerevan,91,http://www.myrealty.am/en/item/33774/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3
962,newly repaired,351000,23,Vardanants St,3,Yerevan,135,http://www.myrealty.am/en/item/35987/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,16,2.8
928,newly repaired,36000,9,NarDos St,1,Yerevan,40,http://www.myrealty.am/en/item/35353/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
3253,newly repaired,74000,10,Hin yerevantsi St,2,Yerevan,47,http://www.myrealty.am/en/item/25541/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,6,2.8
3146,newly repaired,56000,9,Lepsus St,3,Yerevan,78,http://www.myrealty.am/en/item/19048/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,3
1953,newly repaired,95000,14,Vratsakan St,3,Yerevan,80,http://www.myrealty.am/en/item/35233/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
3200,good,75000,14,Davtashen 2 district,4,Yerevan,80,http://www.myrealty.am/en/item/37810/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,10,2.8
2747,newly repaired,85000,13,Mamikoniants St,3,Yerevan,85,http://www.myrealty.am/en/item/16898/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,12,3
1671,newly repaired,47000,3,Exbayrutyan St,3,Yerevan,86,http://www.myrealty.am/en/item/37561/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,2,2.8
1483,good,42000,5,Margaryan  2 alley,2,Yerevan,58,http://www.myrealty.am/en/item/32508/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,4,2.8
440,zero condition,80000,4,Pushkin St,3,Yerevan,74,http://www.myrealty.am/en/item/33361/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.2
3978,newly repaired,62000,5,Komitas Ave,3,Yerevan,90,http://www.myrealty.am/en/item/37471/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
3436,good,70000,9,Davtashen 1 district,3,Yerevan,78,http://www.myrealty.am/en/item/30287/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,1,2.8
1792,newly repaired,120000,5,Kievyan St,4,Yerevan,124,http://www.myrealty.am/en/item/37976/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,5,3
621,newly repaired,85000,4,Mamikoniants St,3,Yerevan,95,http://www.myrealty.am/en/item/23584/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
5625,newly repaired,130000,10,Saryan St,3,Yerevan,90,http://www.myrealty.am/en/item/8956/apartment-for-sale-in-Yerevan,1,panel,9,2.8
2671,newly repaired,34000,5,Tigran Mets Ave,2,Yerevan,46,http://www.myrealty.am/en/item/14574/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3
1041,newly repaired,160000,6,Abovyan St,2,Yerevan,70,http://www.myrealty.am/en/item/13001/Apartment-for-sale-in-Yerevan,1,stone,5,3
6152,newly repaired,57000,9,Sayat Nova district,3,Yerevan,67,http://www.myrealty.am/en/item/34200/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
1996,newly repaired,75000,9,A. Khachatrian St,3,Yerevan,85,http://www.myrealty.am/en/item/34978/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
4752,newly repaired,63000,7,Artsruni St,2,Yerevan,60,http://www.myrealty.am/en/item/28945/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,6,2.8
5506,newly repaired,43000,9,Svachyan str,3,Yerevan,76,http://www.myrealty.am/en/item/31863/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,7,2.8
6322,newly repaired,140000,5,A. Khachatrian St,4,Yerevan,147,http://www.myrealty.am/en/item/31951/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
3466,newly repaired,107000,6,Moskovyan St,3,Yerevan,86,http://www.myrealty.am/en/item/28671/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,5,3
1227,good,35000,5,Moldovakan St,2,Yerevan,58,http://www.myrealty.am/en/item/12308/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
790,good,31000,5,Erebuni St,2,Yerevan,56,http://www.myrealty.am/en/item/27436/2-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,1,2.8
4128,newly repaired,60000,12,Mashtots Ave,1,Yerevan,42,http://www.myrealty.am/en/item/21088/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
3697,good,36000,2,Tigran Mets Ave,3,Yerevan,90,http://www.myrealty.am/en/item/15048/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
3331,zero condition,72000,19,Mamikoniants St,3,Yerevan,96,http://www.myrealty.am/en/item/14741/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,16,3
2110,newly repaired,120000,10,Tumanyan St,2,Yerevan,63,http://www.myrealty.am/en/item/37364/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
3066,newly repaired,65000,13,Rubinyants St,3,Yerevan,88,http://www.myrealty.am/en/item/23724/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
4518,newly repaired,51000,9,Davit Anhaxt St,2,Yerevan,67,http://www.myrealty.am/en/item/29645/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,2,2.8
3728,zero condition,65900,10,E. Qochar St,3,Yerevan,98,http://www.myrealty.am/en/item/36703/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
3700,newly repaired,95000,4,Mashtots Ave,3,Yerevan,78,http://www.myrealty.am/en/item/37321/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3
4889,newly repaired,49000,9,Gogol St,1,Yerevan,78,http://www.myrealty.am/en/item/26114/1-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,other,9,2.8
846,newly repaired,40000,5,Avanesov St,3,Yerevan,75,http://www.myrealty.am/en/item/29344/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,3,2.8
2697,newly repaired,48000,10,Vardanants St,1,Yerevan,42,http://www.myrealty.am/en/item/36067/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,2.8
4974,newly repaired,87990,14,Tsarav Aghbyur St,3,Yerevan,110,http://www.myrealty.am/en/item/29386/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3
6127,newly repaired,85000,5,Komitas Ave,2,Yerevan,70,http://www.myrealty.am/en/item/30528/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3
2590,good,90000,5,Nalbandyan St,3,Yerevan,71,http://www.myrealty.am/en/item/14180/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
362,newly repaired,45000,4,V.Vagharshyan St,1,Yerevan,37,http://www.myrealty.am/en/item/35729/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
4691,newly repaired,71000,9,Davtashen 3 district,3,Yerevan,98,http://www.myrealty.am/en/item/35500/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
872,newly repaired,180000,10,Charents St,3,Yerevan,125,http://www.myrealty.am/en/item/37546/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,2.8
32,newly repaired,35000,12,Mazmanyan St,2,Yerevan,55,http://www.myrealty.am/en/item/38197/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,11,2.8
842,newly repaired,125000,5,Sayat Nova Ave,3,Yerevan,105,http://www.myrealty.am/en/item/24227/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
5771,newly repaired,31000,9,Duryan disrtict,2,Yerevan,46,http://www.myrealty.am/en/item/25543/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,4,2.8
4846,newly repaired,50000,3,Leo St,1,Yerevan,55,http://www.myrealty.am/en/item/34112/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
5403,newly repaired,45000,9,Bagratuniats Ave,3,Yerevan,76,http://www.myrealty.am/en/item/22748/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,1,2.8
1075,good,37000,9,Z.Andranik St,3,Yerevan,75,http://www.myrealty.am/en/item/35790/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
4028,good,60000,9,Komitas Ave,4,Yerevan,83,http://www.myrealty.am/en/item/31666/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,4,2.8
878,newly repaired,185000,6,Abovyan St,3,Yerevan,98,http://www.myrealty.am/en/item/449/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
3850,good,64000,4,N. Tigranyan St,2,Yerevan,70,http://www.myrealty.am/en/item/14864/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3
2685,zero condition,85000,14,Tsitsernakaberd Highway,3,Yerevan,115,http://www.myrealty.am/en/item/2601/Apartment-for-sale-in-Yerevan,3,monolit,5,2.8
821,zero condition,40000,9, Z. Kanaqertsi,3,Yerevan,74,http://www.myrealty.am/en/item/18921/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,8,2.8
6421,zero condition,210000,14,Aram St,3,Yerevan,135,http://www.myrealty.am/en/item/29122/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3
819,zero condition,40000,9, Z. Kanaqertsi,3,Yerevan,74,http://www.myrealty.am/en/item/17577/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,8,2.8
3290,newly repaired,77500,8,Sundukyan St,3,Yerevan,100,http://www.myrealty.am/en/item/37444/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
1236,newly repaired,185000,8,D. Demirchyan St,4,Yerevan,135,http://www.myrealty.am/en/item/13977/Apartment-for-sale-in-Yerevan,1,monolit,1,2.8
5715,newly repaired,74000,9,Komitas Ave,3,Yerevan,80,http://www.myrealty.am/en/item/20543/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,6,2.8
4833,newly repaired,50000,10,Israelyan St,1,Yerevan,55,http://www.myrealty.am/en/item/29707/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
