,price,condition,district,max_floor,street,num_rooms,area,num_bathrooms,building_type,floor,ceiling_height
3899,47000,1.0,0.4,9,0.4,4,90,1,4,4,2.8
3900,72000,1.0,0.7,4,0.65,3,73,1,2,3,2.8
3901,37000,1.0,0.7,5,0.75,1,36,1,2,5,2.8
3902,148000,1.0,1.0,4,1.0,4,114,1,2,3,3.8
3903,172500,0.7,1.0,16,1.0,1,115,1,1,15,2.8
3904,34000,1.0,0.4,9,0.3,2,52,1,4,1,3.0
3905,51000,1.0,0.5,5,0.5,3,70,1,2,2,2.8
3906,60000,0.7,1.0,5,1.0,1,47,1,2,4,3.2
3907,55000,1.0,0.4,9,0.45,2,82,1,4,1,2.8
3908,73500,1.0,0.5,14,0.4,2,85,1,1,4,3.0
3909,58000,1.0,1.0,5,0.9,3,63,1,2,4,2.8
3910,80000,1.0,0.5,14,0.4,3,101,1,1,2,3.0
3911,85000,1.0,1.0,5,1.0,3,67,1,2,2,2.6
3912,95000,0.85,1.0,4,0.9,3,102,1,2,3,3.2
3913,65000,1.0,0.7,9,0.75,3,82,1,4,7,2.8
3914,55000,1.0,0.5,9,0.4,2,56,1,1,2,3.0
3915,40000,0.85,0.5,5,0.5,3,90,1,2,1,2.8
3916,100000,1.0,0.5,9,0.4,3,96,1,4,6,2.8
3917,72000,0.85,1.0,9,0.85,3,94,1,4,5,2.8
3918,70000,0.85,0.4,14,0.35,3,85,1,4,6,2.8
3919,250000,1.0,1.0,7,0.9,4,148,3,1,3,3.0
3920,153000,1.0,1.0,12,1.0,3,98,1,4,11,2.8
3921,35000,0.85,0.4,9,0.4,2,61,1,4,8,2.8
3922,45000,1.0,0.7,5,0.75,1,36,1,2,2,3.0
3923,35000,1.0,0.4,9,0.4,1,42,1,4,6,2.8
3924,94300,0.7,0.7,18,0.7,3,103,1,1,14,2.8
3925,50000,1.0,0.4,4,0.4,4,97,1,2,2,2.6
3926,150000,1.0,1.0,6,1.0,3,90,1,2,3,3.0
3927,190000,0.85,1.0,14,1.0,3,128,2,1,7,3.0
3928,82000,1.0,1.0,6,1.0,3,87,1,2,6,2.8
3929,87500,1.0,0.6,15,0.45,2,72,1,1,5,2.8
3930,53000,0.85,0.7,5,0.7,2,68,1,2,3,2.8
3931,120000,1.0,1.0,9,0.9,2,102,2,1,4,3.0
3932,86000,1.0,1.0,5,0.9,2,74,2,1,3,3.0
3933,92000,1.0,1.0,3,1.0,2,63,1,2,1,3.2
3934,67000,0.85,1.0,5,0.9,2,72,2,2,2,2.8
3935,64000,1.0,1.0,9,0.7,2,55,1,4,2,2.8
3936,45000,1.0,0.4,5,0.35,3,78,1,2,5,2.8
3937,75000,0.85,0.7,9,0.7,4,98,2,4,6,2.8
3938,60000,0.85,0.4,9,0.45,4,148,1,4,9,2.8
3939,41000,0.85,0.4,9,0.4,3,79,1,4,1,2.8
3940,70000,1.0,1.0,7,0.95,2,55,1,1,6,2.8
3941,150000,1.0,1.0,3,1.0,2,70,2,2,2,2.8
3942,42000,0.7,0.7,12,0.75,2,74,1,4,12,2.8
3943,39000,0.85,0.7,5,0.75,2,40,1,2,4,2.8
3944,85000,0.7,0.7,9,0.75,3,76,2,2,8,2.8
3945,43000,0.85,0.4,9,0.5,2,60,1,4,8,2.8
3946,57000,0.85,0.5,9,0.6,3,88,1,3,7,2.8
3947,285000,1.0,1.0,12,1.0,4,135,2,1,7,3.2
3948,45000,1.0,0.4,9,0.45,2,67,1,4,8,2.8
3949,75000,0.85,1.0,16,0.8,3,95,1,4,8,2.8
3950,78000,1.0,1.0,5,1.0,3,78,1,2,1,2.8
3951,45000,0.85,0.4,9,0.4,3,89,1,4,6,2.8
3952,60000,0.85,1.0,3,0.85,3,68,1,2,3,3.2
3953,40000,1.0,0.4,10,0.45,3,63,1,4,6,2.8
3954,140000,1.0,1.0,7,1.0,4,135,2,2,6,3.0
3955,158000,1.0,0.7,13,0.75,3,113,1,1,4,2.8
3956,51000,1.0,1.0,6,1.0,1,48,1,2,6,3.0
3957,52000,0.85,0.6,10,0.45,3,64,1,3,7,2.8
3958,44000,0.85,0.4,9,0.4,2,64,1,4,8,2.8
3959,90000,1.0,0.7,12,0.75,3,83,1,1,10,3.0
3960,58000,0.85,0.7,5,0.7,2,44,1,2,2,2.8
3961,70000,0.85,0.7,5,0.7,3,97,1,2,4,2.8
3962,135000,1.0,1.0,4,0.95,3,100,2,2,2,3.2
3963,120000,1.0,1.0,5,0.95,3,106,1,2,3,3.2
3964,37000,1.0,0.6,9,0.52,1,54,1,4,4,2.8
3965,39000,0.85,0.4,9,0.4,2,67,1,3,8,2.8
3966,170000,1.0,0.7,14,0.75,3,100,1,1,2,3.0
3967,42500,0.7,0.7,10,0.75,2,47,1,1,7,3.0
3968,65000,0.85,1.0,10,0.9,2,72,1,4,10,2.8
3969,175000,1.0,1.0,5,1.0,4,115,2,3,5,3.2
3970,135000,1.0,1.0,14,1.0,3,90,1,1,11,3.0
3971,100000,1.0,1.0,5,1.0,2,70,1,2,5,2.8
3972,95000,0.85,1.0,15,0.9,4,85,1,4,14,2.8
3973,64000,0.85,1.0,4,0.8,2,70,1,3,1,2.8
3974,155000,1.0,1.0,9,1.0,3,100,1,2,3,2.8
3975,58000,0.85,0.7,5,0.7,4,117,1,2,1,2.8
3976,65000,0.85,0.7,5,0.8,3,63,1,2,2,2.8
3977,194000,1.0,1.0,16,0.85,3,125,2,1,13,3.2
3978,97000,1.0,1.0,11,0.9,2,71,1,4,7,2.8
3979,130000,0.85,1.0,5,0.7,4,110,1,2,2,3.2
3980,180000,1.0,1.0,7,1.0,3,107,2,1,2,3.0
3981,130000,1.0,1.0,14,0.9,3,103,2,1,3,3.0
3982,140000,1.0,0.7,9,0.8,3,147,2,4,3,2.8
3983,68000,1.0,1.0,11,1.0,2,43,1,3,8,2.8
3984,80000,1.0,0.6,19,0.55,2,65,1,1,11,3.0
3985,125000,1.0,1.0,5,1.0,4,110,2,2,5,3.2
3986,82000,0.85,0.7,5,0.75,3,100,1,2,3,3.0
3987,52000,1.0,0.7,4,0.7,1,40,1,2,3,3.0
3988,42500,1.0,0.5,4,0.45,3,65,1,4,4,2.6
3989,133000,1.0,1.0,7,1.0,2,72,1,4,6,2.8
3990,55000,1.0,0.7,4,0.7,1,40,1,2,3,3.2
3991,85000,0.85,0.7,7,0.75,3,97,1,3,4,2.8
3992,100000,1.0,0.4,5,0.3,4,120,1,2,2,2.8
3993,48900,0.85,0.4,5,0.4,3,104,1,2,4,2.8
3994,55000,0.85,0.5,16,0.5,2,67,1,4,4,2.8
3995,95000,1.0,0.7,5,0.75,3,115,1,2,5,3.0
3996,100000,0.85,0.7,9,0.7,3,90,1,3,5,2.8
3997,67000,1.0,0.5,16,0.45,2,71,1,4,3,2.8
3998,70000,1.0,1.0,9,0.85,3,84,1,4,6,3.0
3999,135000,1.0,1.0,16,0.8,3,100,2,1,7,3.0
4000,31500,0.7,0.4,8,0.5,3,70,1,1,6,2.8
4001,77000,0.85,1.0,16,0.85,3,76,1,4,14,2.8
4002,45000,1.0,0.4,9,0.4,4,89,1,4,9,2.8
4003,115000,1.0,0.7,9,0.75,4,93,1,1,6,3.0
4004,57000,0.85,0.7,2,0.75,3,82,1,2,2,3.0
4005,58500,1.0,0.4,5,0.4,3,126,1,2,1,2.8
4006,36000,0.85,0.4,9,0.45,3,78,1,4,7,2.8
4007,87000,1.0,1.0,12,1.0,2,75,1,4,10,3.0
4008,77000,1.0,0.6,19,0.55,3,65,1,1,15,3.0
4009,75000,0.85,0.7,5,0.65,4,128,1,2,5,2.8
4010,130000,1.0,0.7,16,0.75,3,100,1,1,9,3.0
4011,140000,0.85,1.0,5,1.0,4,110,1,2,2,3.2
4012,40000,1.0,0.4,5,0.5,3,75,1,3,5,2.8
4013,50000,1.0,0.7,5,0.7,2,43,1,2,5,2.8
4014,34000,0.85,0.4,9,0.4,3,80,1,4,9,2.8
4015,88000,1.0,1.0,14,0.9,3,86,2,1,9,3.0
4016,65000,0.7,0.7,17,0.75,2,65,1,1,15,3.0
4017,80000,0.85,0.7,5,0.75,4,110,1,2,5,2.8
4018,71500,1.0,1.0,11,0.8,2,66,1,1,9,2.8
4019,53000,1.0,0.7,19,0.65,2,53,1,1,16,3.0
4020,80000,1.0,1.0,5,0.9,3,80,1,2,5,3.2
4021,53000,1.0,0.6,12,0.45,2,71,1,1,4,3.0
4022,70000,1.0,0.5,9,0.4,4,108,1,4,4,2.8
4023,33000,0.85,0.4,12,0.45,3,67,1,1,6,2.8
4024,120000,1.0,1.0,14,1.0,2,63,1,1,5,3.0
4025,70000,1.0,0.7,6,0.75,3,86,1,2,5,3.2
4026,27000,1.0,0.4,3,0.4,2,48,1,2,1,2.8
4027,79000,0.85,1.0,22,0.8,2,60,1,1,10,2.8
4028,67000,0.85,0.7,5,0.8,3,72,1,2,4,3.2
4029,45000,0.85,0.4,12,0.45,3,86,1,4,3,2.8
4030,61000,1.0,0.4,9,0.4,4,89,1,4,9,2.8
4031,63000,0.85,1.0,10,0.75,3,93,1,3,4,2.8
4032,65000,1.0,0.4,12,0.4,3,83,1,1,4,3.0
4033,43000,1.0,1.0,10,0.85,1,42,1,3,4,2.8
4034,70000,0.85,1.0,14,0.85,4,100,2,4,11,2.8
4035,45000,0.85,1.0,10,0.75,2,69,1,4,9,2.8
4036,135000,1.0,0.7,12,0.75,4,147,1,1,4,3.2
4037,45000,1.0,0.4,4,0.4,3,130,1,2,1,2.8
4038,140000,1.0,1.0,14,1.0,2,78,1,1,11,3.0
4039,47000,0.85,0.7,5,0.7,2,72,1,2,4,2.8
4040,160000,0.7,1.0,16,1.0,4,134,3,1,15,3.0
4041,67000,1.0,0.7,14,0.75,2,62,1,1,4,3.0
4042,110000,1.0,1.0,5,1.0,2,59,1,2,4,3.0
4043,62000,0.85,0.7,5,0.75,2,74,1,2,4,2.8
4044,90000,0.85,0.7,14,0.7,4,106,1,4,12,2.8
4045,270000,1.0,1.0,13,1.0,4,130,2,1,9,3.0
4046,46000,1.0,0.4,5,0.35,3,58,1,2,5,3.0
4047,65000,1.0,0.7,5,0.65,4,84,1,2,1,2.8
4048,130000,0.85,1.0,11,0.85,3,105,1,1,5,3.0
4049,55000,1.0,1.0,14,0.9,2,56,1,1,12,2.8
4050,51000,0.85,0.4,4,0.4,3,78,1,2,3,2.8
4051,115000,1.0,1.0,5,0.55,4,105,3,2,3,3.2
4052,55000,1.0,0.5,16,0.45,3,85,1,4,7,2.8
4053,32000,0.85,0.4,4,0.45,3,51,1,4,1,2.8
4054,77000,0.7,0.7,19,0.65,3,96,2,1,16,3.0
4055,36000,0.85,0.4,12,0.5,2,63,1,4,4,3.0
4056,65000,1.0,0.4,9,0.4,3,96,1,4,9,2.8
4057,56000,0.85,0.7,5,0.65,3,80,1,2,3,2.8
4058,115000,1.0,1.0,3,0.9,3,90,1,2,3,3.2
4059,205000,0.85,1.0,6,1.0,4,100,1,2,5,3.0
4060,45000,0.85,0.7,5,0.7,2,51,1,2,4,2.8
4061,45000,0.7,0.4,9,0.5,2,65,1,4,8,2.8
4062,72000,1.0,0.5,9,0.4,3,89,1,1,4,3.0
4063,75000,1.0,0.7,16,0.75,3,103,1,4,14,2.8
4064,80000,0.7,1.0,9,0.9,4,110,1,1,9,2.8
4065,36000,0.85,0.7,10,0.75,1,42,1,4,4,2.8
4066,105000,1.0,0.7,16,0.65,3,95,2,1,4,3.0
4067,70000,1.0,1.0,5,0.7,2,54,1,2,4,3.2
4068,140000,1.0,0.7,10,0.75,4,115,1,1,2,3.0
4069,63000,0.85,0.5,13,0.45,3,80,1,4,6,2.8
4070,210000,1.0,0.6,16,0.55,4,120,3,1,9,3.2
4071,170000,1.0,1.0,4,1.0,3,85,1,2,4,3.2
4072,78000,1.0,0.7,9,0.75,3,97,2,2,8,3.0
4073,130000,0.85,1.0,5,1.0,3,117,1,2,4,2.8
4074,105000,1.0,0.7,14,0.7,3,78,1,1,7,2.8
4075,82000,0.85,0.7,5,0.75,5,100,1,2,3,2.8
4076,70000,0.85,0.7,5,0.75,4,77,1,2,1,2.8
4077,47000,0.85,0.4,9,0.4,4,88,1,4,4,2.8
4078,35500,0.85,0.4,11,0.4,2,48,1,4,2,2.8
4079,98000,1.0,0.7,11,0.75,3,87,1,1,8,3.0
4080,57000,1.0,1.0,11,1.0,2,40,1,4,8,3.0
4081,70000,1.0,0.5,13,0.45,3,80,1,4,7,2.8
4082,180000,0.7,1.0,14,1.0,3,115,2,1,14,3.2
4083,44000,1.0,0.7,5,0.7,2,46,1,2,4,2.8
4084,45000,0.85,0.5,5,0.6,2,57,1,2,5,2.8
4085,255000,0.7,1.0,12,1.0,4,149,2,3,7,3.0
4086,60000,1.0,0.4,5,0.5,4,80,1,3,3,2.8
4087,47000,0.85,0.7,4,0.7,4,140,1,2,1,2.8
4088,64000,1.0,0.5,4,0.5,3,76,1,2,3,2.8
4089,69000,1.0,1.0,9,0.7,3,67,1,4,2,2.8
4090,340000,1.0,1.0,12,1.0,4,121,4,1,5,3.0
4091,85000,0.85,0.7,14,0.75,4,100,1,4,12,2.8
4092,191000,0.85,1.0,17,1.0,4,120,1,1,16,2.8
4093,230000,1.0,1.0,4,1.0,3,120,2,2,2,3.0
4094,120000,1.0,1.0,9,1.0,3,72,1,4,6,2.8
4095,93000,1.0,1.0,4,1.0,2,54,1,2,3,3.2
4096,63000,1.0,0.5,9,0.6,3,70,1,4,4,2.8
4097,85000,1.0,0.4,9,0.4,4,99,1,4,2,2.8
4098,185000,1.0,1.0,5,1.0,5,143,1,2,2,2.8
4099,40000,0.85,0.4,16,0.4,3,94,1,4,14,2.8
4100,65000,1.0,0.7,5,0.75,2,58,2,2,4,2.8
4101,70000,1.0,0.4,9,0.4,4,76,1,4,1,2.8
4102,125000,1.0,1.0,5,1.0,3,90,1,2,2,3.2
4103,65000,1.0,1.0,5,0.85,3,80,1,2,3,2.8
4104,47000,1.0,0.4,3,0.4,2,65,1,2,2,2.8
4105,82000,1.0,1.0,4,1.0,1,50,1,2,4,3.2
4106,325000,1.0,1.0,8,1.0,3,123,2,1,8,3.0
4107,55000,0.85,0.4,10,0.4,3,104,1,4,6,2.8
4108,90000,0.85,1.0,5,0.8,3,100,1,2,4,3.2
4109,48000,1.0,0.5,9,0.4,4,90,1,4,9,3.2
4110,78000,1.0,1.0,4,0.9,3,76,1,2,3,3.2
4111,50000,1.0,0.4,3,0.4,3,113,1,2,1,2.8
4112,65000,0.85,1.0,9,0.9,3,80,1,4,4,2.8
4113,62000,1.0,0.7,4,0.75,1,47,1,2,3,3.2
4114,70000,1.0,1.0,10,1.0,2,52,1,4,6,2.8
4115,55000,1.0,0.6,11,0.45,3,81,1,1,10,2.8
4116,35000,1.0,0.4,5,0.35,2,54,1,2,4,2.8
4117,57000,1.0,0.4,5,0.4,2,81,1,2,5,3.2
4118,140000,1.0,1.0,5,0.9,4,132,1,2,5,2.8
4119,55000,1.0,0.7,9,0.7,2,67,1,3,3,2.8
4120,43000,1.0,0.7,5,0.75,1,40,1,2,2,3.0
4121,65000,0.85,0.5,9,0.6,3,65,1,2,4,3.0
4122,100000,1.0,1.0,7,0.8,4,90,1,2,6,2.8
4123,40000,1.0,0.4,12,0.35,2,65,1,4,5,2.8
4124,47000,1.0,0.7,5,0.77,2,46,1,2,4,2.8
4125,110000,1.0,0.7,5,0.7,3,92,2,2,2,2.8
4126,34000,0.85,0.4,14,0.45,2,66,1,4,4,2.8
4127,133000,1.0,1.0,13,1.0,2,78,1,1,4,3.0
4128,83000,1.0,1.0,6,1.0,1,54,1,2,5,2.8
4129,42000,0.85,0.4,9,0.5,3,63,1,4,4,2.8
4130,170000,1.0,1.0,15,1.0,3,100,1,1,6,3.0
4131,53000,0.85,0.4,14,0.45,4,120,1,4,14,2.8
4132,145000,1.0,1.0,6,1.0,3,133,2,1,6,3.0
4133,79000,1.0,0.7,10,0.8,2,65,1,1,1,2.8
4134,38000,0.85,0.4,5,0.35,2,56,1,2,4,2.8
4135,45000,1.0,0.4,9,0.45,3,77,1,4,1,2.8
4136,140000,1.0,1.0,6,1.0,3,133,1,2,5,3.0
4137,69500,1.0,1.0,6,1.0,2,60,1,2,6,2.6
4138,65000,1.0,0.7,4,0.7,1,40,1,2,3,2.8
4139,140000,1.0,1.0,6,1.0,2,46,1,2,3,3.0
4140,65000,1.0,0.5,14,0.4,3,88,1,4,13,2.8
4141,63000,1.0,0.5,15,0.4,3,66,1,4,15,2.8
4142,51000,0.85,1.0,12,1.0,1,41,1,4,5,2.8
4143,65000,1.0,0.5,12,0.5,4,100,1,4,9,2.8
4144,150000,1.0,0.7,5,0.7,4,90,2,1,4,3.0
4145,45000,0.85,0.4,5,0.45,3,81,1,2,4,2.8
4146,65000,0.85,0.7,5,0.75,4,82,1,2,4,3.2
4147,55000,0.85,1.0,10,0.8,3,80,1,4,10,2.8
4148,40000,0.85,0.7,4,0.7,2,53,1,2,2,2.8
4149,72000,0.85,1.0,5,0.9,2,70,1,3,3,3.0
4150,90000,1.0,1.0,5,0.9,2,67,1,2,5,3.2
4151,35000,1.0,0.4,4,0.5,2,60,1,2,4,2.8
4152,95000,1.0,0.7,15,0.7,3,93,1,1,15,3.0
4153,59000,1.0,0.5,4,0.4,4,83,1,2,3,3.0
4154,115000,0.85,1.0,8,0.9,4,93,1,2,6,2.8
4155,75000,1.0,1.0,5,0.9,3,76,1,2,3,3.2
4156,97000,1.0,1.0,10,1.0,2,72,1,4,3,2.8
4157,58000,1.0,0.5,9,0.4,4,80,1,4,1,2.8
4158,61000,0.7,0.7,17,0.75,2,61,1,1,5,3.2
4159,100000,0.7,0.5,4,0.4,3,120,1,1,3,3.0
4160,60000,0.85,0.7,6,0.75,2,55,2,2,5,2.8
4161,41500,0.7,0.5,5,0.45,3,78,1,2,5,2.8
4162,85500,1.0,1.0,14,1.0,2,38,1,1,8,2.8
4163,105000,1.0,0.7,14,0.7,3,80,1,4,13,2.8
4164,127000,1.0,0.7,4,0.7,4,127,1,2,2,2.8
4165,37000,0.85,0.4,14,0.4,2,52,1,4,8,2.8
4166,52000,1.0,0.6,9,0.51,2,68,1,4,4,2.8
4167,40000,0.85,0.7,5,0.75,1,41,1,2,2,2.6
4168,48000,1.0,0.7,5,0.7,1,40,1,2,3,3.2
4169,51000,1.0,0.4,6,0.4,4,145,2,3,1,2.8
4170,34500,0.85,0.4,9,0.45,3,87,1,3,7,2.8
4171,180000,0.7,1.0,5,1.0,4,129,2,1,3,3.2
4172,53000,0.85,0.6,14,0.55,2,65,1,3,2,2.8
4173,50000,1.0,0.5,16,0.45,2,66,2,2,9,3.0
4174,75000,1.0,1.0,4,1.0,2,50,1,2,4,2.8
4175,105000,1.0,1.0,5,0.95,3,70,1,2,5,3.2
4176,269000,1.0,1.0,13,1.0,3,149,1,1,4,3.0
4177,32000,0.7,0.4,12,0.42,3,74,1,1,11,2.8
4178,62000,1.0,0.7,9,0.7,3,80,1,4,1,2.8
4179,55000,1.0,1.0,4,1.0,1,35,1,2,4,3.0
4180,52000,1.0,0.6,9,0.52,3,74,1,4,5,2.8
4181,135000,1.0,1.0,6,1.0,3,133,2,2,6,3.2
4182,130000,1.0,0.7,10,0.8,3,105,2,3,5,3.0
4183,79000,0.85,1.0,9,0.85,3,102,1,4,1,3.0
4184,39000,0.85,0.4,5,0.4,2,85,1,2,1,2.8
4185,79000,1.0,0.6,9,0.51,4,115,1,4,3,2.8
4186,85000,1.0,1.0,4,1.0,2,47,1,2,2,3.2
4187,38000,1.0,0.4,12,0.5,1,50,1,1,2,3.0
4188,92000,1.0,0.7,14,0.75,3,83,2,1,8,3.0
4189,125000,1.0,0.7,11,0.7,3,93,1,3,6,3.0
4190,56000,1.0,0.5,10,0.45,3,86,1,1,9,2.8
4191,175000,1.0,1.0,4,1.0,3,102,1,2,4,3.0
4192,52000,1.0,1.0,5,0.85,2,65,1,2,4,2.8
4193,58000,1.0,0.7,4,0.7,2,37,1,2,4,2.8
4194,36000,0.85,0.4,9,0.45,2,67,1,4,2,2.8
4195,56000,1.0,0.6,9,0.45,4,87,1,4,8,2.8
4196,75000,0.85,1.0,16,0.85,3,80,1,4,2,2.8
4197,55000,1.0,0.6,9,0.55,3,100,1,4,9,2.8
4198,30600,1.0,0.4,9,0.4,1,45,1,4,5,2.8
4199,120000,1.0,0.7,3,0.65,3,105,1,2,2,2.8
4200,110000,0.85,1.0,4,1.0,3,117,1,2,4,2.8
4201,60000,0.85,0.7,5,0.75,3,78,1,2,5,2.8
4202,92000,1.0,0.7,4,0.7,3,80,1,2,3,3.0
4203,52000,0.85,1.0,5,1.0,2,45,1,2,2,2.8
4204,49500,1.0,1.0,9,0.75,2,76,1,3,9,2.8
4205,200000,1.0,1.0,7,1.0,3,110,2,1,7,3.2
4206,41000,1.0,0.4,9,0.45,3,73,1,4,9,2.8
4207,53000,1.0,1.0,14,0.85,2,68,1,3,3,2.8
4208,170000,1.0,0.7,13,0.65,4,130,2,1,3,3.0
4209,78000,0.85,1.0,10,0.9,3,92,1,4,6,2.8
4210,155000,0.85,1.0,14,0.9,3,112,2,1,2,2.8
4211,92000,1.0,1.0,5,0.95,3,92,1,2,1,3.2
4212,70000,1.0,0.7,4,0.77,3,72,1,2,4,2.8
4213,155000,1.0,1.0,5,1.0,2,57,1,2,3,3.2
4214,36000,1.0,0.4,9,0.4,2,68,1,4,8,2.8
4215,62000,1.0,0.7,12,0.75,3,74,1,4,9,2.8
4216,115000,1.0,1.0,14,1.0,3,81,2,4,9,2.8
4217,90000,0.85,1.0,3,0.9,2,71,1,2,1,3.2
4218,82000,1.0,1.0,6,0.95,3,85,1,2,1,3.0
4219,88000,1.0,1.0,6,1.0,3,71,1,2,5,3.0
4220,55000,0.7,0.6,16,0.55,4,94,1,4,2,2.8
4221,32000,0.85,0.5,5,0.45,2,55,1,4,4,2.8
4222,52000,1.0,0.6,9,0.55,3,100,1,3,1,2.8
4223,33500,1.0,0.4,16,0.35,3,82,1,4,12,2.8
4224,67000,0.85,0.7,5,0.7,3,86,1,2,1,3.0
4225,60000,0.85,0.6,9,0.52,5,93,1,4,2,2.8
4226,86000,0.85,1.0,18,1.0,2,72,1,1,4,3.0
4227,160000,1.0,1.0,15,0.9,4,112,2,1,2,3.0
4228,120000,0.85,1.0,9,1.0,3,106,1,4,8,2.8
4229,58000,1.0,0.7,5,0.7,2,63,1,2,2,3.0
4230,65000,1.0,1.0,4,0.85,3,72,1,2,3,3.2
4231,85000,1.0,0.7,5,0.75,2,70,1,2,5,3.0
4232,175000,1.0,1.0,4,1.0,3,122,1,3,3,2.8
4233,80000,1.0,0.6,9,0.55,3,97,1,4,3,2.8
4234,48000,1.0,0.7,16,0.7,1,47,1,2,3,2.8
4235,300000,1.0,0.7,11,0.75,3,140,1,1,10,3.2
4236,38000,0.85,0.4,9,0.3,3,98,1,4,6,2.8
4237,205000,1.0,0.7,8,0.75,4,130,2,1,5,3.0
4238,163000,1.0,1.0,5,1.0,2,100,1,2,2,2.8
4239,170000,1.0,1.0,16,0.9,4,123,1,4,7,2.8
4240,100000,1.0,0.6,5,0.55,3,87,2,1,2,3.0
4241,145000,1.0,1.0,5,0.9,4,100,1,2,5,3.0
4242,135000,1.0,1.0,13,1.0,4,90,1,1,11,3.2
4243,35000,1.0,0.4,9,0.4,3,53,1,4,1,2.8
4244,85000,1.0,0.7,7,0.75,3,97,1,1,4,2.8
4245,115000,0.85,1.0,5,1.0,1,40,1,2,2,3.2
4246,80000,0.7,0.7,7,0.75,3,98,1,4,2,2.8
4247,75000,1.0,0.7,10,0.8,2,70,1,4,3,2.8
4248,180000,1.0,1.0,4,1.0,3,102,2,2,4,3.0
4249,54000,1.0,1.0,9,0.85,2,67,1,4,8,2.8
4250,110000,1.0,0.7,5,0.7,3,94,2,2,1,2.8
4251,85000,1.0,0.7,16,0.7,2,72,1,1,12,2.8
4252,41000,1.0,0.5,4,0.4,3,76,1,2,2,2.8
4253,49000,0.85,0.7,10,0.75,3,68,1,4,8,2.8
4254,130000,0.7,1.0,21,1.0,2,90,2,1,14,3.2
4255,85000,1.0,1.0,16,0.9,3,90,1,4,5,2.8
4256,170000,1.0,1.0,10,1.0,4,108,2,4,3,2.8
4257,38000,0.85,0.4,5,0.42,2,60,1,2,1,2.8
4258,45000,1.0,0.7,4,0.75,2,40,1,2,4,3.0
4259,80000,1.0,1.0,5,1.0,2,58,1,2,5,3.2
4260,48000,0.85,0.5,9,0.4,2,68,1,4,2,2.8
4261,75000,0.85,0.7,7,0.7,3,70,1,4,2,2.8
4262,45800,0.85,0.4,6,0.45,3,105,1,2,4,2.8
4263,85000,0.85,0.5,14,0.4,3,110,2,1,2,2.8
4264,50000,1.0,0.7,5,0.7,2,50,1,2,2,2.8
4265,65000,1.0,0.7,5,0.75,2,50,1,2,2,2.8
4266,58000,0.85,1.0,16,0.85,3,80,1,4,3,2.8
4267,150000,0.85,1.0,4,1.0,2,65,1,2,1,3.0
4268,93000,1.0,0.7,5,0.7,3,86,1,2,2,2.8
4269,80000,0.85,0.7,5,0.7,3,88,1,3,3,3.0
4270,76000,0.7,1.0,5,0.95,3,84,1,2,5,3.2
4271,100000,1.0,1.0,7,1.0,3,75,1,4,2,2.8
4272,35000,1.0,0.5,16,0.5,1,39,1,4,1,2.8
4273,280000,1.0,1.0,10,1.0,3,119,2,1,2,3.0
4274,150000,0.85,1.0,4,1.0,3,105,2,2,2,3.2
4275,140000,0.85,1.0,4,1.0,4,124,1,2,3,3.2
4276,43000,1.0,0.4,4,0.5,2,54,1,2,3,2.8
4277,53000,0.85,0.7,16,0.75,3,74,1,4,11,2.8
4278,82000,0.7,1.0,5,0.85,1,96,1,2,4,3.2
4279,135000,1.0,1.0,9,1.0,3,80,1,1,3,3.0
4280,52000,0.85,0.7,14,0.8,3,88,2,4,13,2.8
4281,67000,0.85,0.7,9,0.8,1,40,1,4,5,2.8
4282,120000,1.0,1.0,7,0.8,3,117,1,1,5,3.0
4283,47000,0.85,0.4,14,0.45,3,65,1,4,6,2.8
4284,150000,1.0,1.0,10,0.9,3,80,2,1,6,3.0
4285,40800,0.85,0.4,9,0.45,1,88,4,4,4,2.8
4286,76000,1.0,1.0,10,0.75,3,92,1,4,6,2.8
4287,140000,1.0,0.7,16,0.7,3,104,1,1,7,3.2
4288,185000,1.0,1.0,15,1.0,3,94,1,1,15,3.0
4289,95000,0.85,1.0,5,1.0,4,142,2,2,5,3.0
4290,62000,1.0,1.0,9,0.85,2,63,1,4,8,2.8
4291,52000,0.85,0.7,7,0.75,2,71,1,2,2,2.8
4292,200000,1.0,1.0,14,1.0,2,65,1,1,7,3.0
4293,117000,1.0,1.0,13,1.0,2,63,1,1,13,3.0
4294,72000,1.0,1.0,11,0.8,2,67,1,3,9,3.0
4295,70000,1.0,0.4,14,0.4,2,77,1,3,10,2.8
4296,139000,0.85,1.0,5,1.0,2,75,1,2,2,3.2
4297,110000,1.0,1.0,5,0.85,3,76,1,2,2,2.8
4298,52000,0.85,1.0,5,1.0,1,40,1,2,5,2.6
4299,61000,0.85,0.4,9,0.5,4,93,1,4,2,2.8
4300,64000,0.7,1.0,10,1.0,2,60,1,1,4,3.0
4301,120000,1.0,1.0,11,1.0,2,64,1,4,5,2.8
4302,67000,1.0,0.7,12,0.6,3,65,1,3,3,2.8
4303,75000,1.0,1.0,12,1.0,1,52,1,1,7,3.0
4304,50000,0.7,1.0,3,0.9,1,44,1,1,2,3.0
4305,115000,1.0,0.7,10,0.75,3,69,1,1,7,3.0
4306,60000,1.0,0.4,9,0.4,3,78,1,4,3,2.8
4307,125000,0.85,1.0,10,0.85,4,130,1,4,3,2.8
4308,150000,1.0,0.5,10,0.8,4,120,2,1,8,3.0
